Candidate,Party,Criminal Cases,Education,Age,City
KOLTE MANOJ NEMINATH,IND,0,12th Pass,26,Jalna
MISAL TUKARAM BABURAOJI,SP,0,12th Pass,48,Jalna
NADE DNYANESHWAR DAGDU,IND,0,8th Pass,41,Jalna
RATHOD RAJPALSINH GABRUSINH,BSP,0,Graduate,35,Jalna
RATNAPARKHE ARCHANA SUDHAKAR,RPIE,0,Not Given,31,Jalna
S. HUSAIN AHEMAD,IND,0,Literate,37,Jalna
SAYYAD MAKSUD NOOR,LJP,0,Literate,42,Jalna
SONWANE ASHOK VITTHAL,IND,0,Graduate,45,Jalna
SUBHASH FAKIRA SALVE,ANC,0,Graduate,44,Jalna
TAWAR KAILAS BHAUSAHEB,STBP, 1 ,Post Graduate,45,Jalna
ANAND PRAKASH PARANJAPE,SHS, 1 ,Post Graduate,36,Kalyan
ADV.S.S.SALVE RETIRED JUDGE,BBM,0,Post Graduate,63,Kalyan
ALOK SINGH CHOTELAL,IND,0,10th Pass,34,Kalyan
AZAMI MUHAMMAD MAROOF NASIM,RSPS, 1 ,Literate,42,Kalyan
BHANUSHALI LAXMINDAS VELJI,IND,0,10th Pass,49,Kalyan
COM. BABAN KAMBLE,IND, 1 ,8th Pass,40,Kalyan
DAVKHARE VASANT SHANKARRAO,NCP,0,Graduate,59,Kalyan
DHANANJAY BAPPASAHEB JOGDAND,IND,0,Post Graduate,28,Kalyan
GOVARDHAN CHANGO BHAGAT,IND, 3 ,8th Pass,65,Kalyan
HRUDHAYNATH BAPU WAGHODE ALIAS BALANHAU,KM,0,12th Pass,29,Kalyan
KHAN AYAD MOHAMMAD NEBAS ALI,IND,0,Literate,72,Kalyan
KHAN KAMRUDDIN A. GANI,BSP,0,5th Pass,50,Kalyan
MOHAMMAD YUSUF FAROOKH KHAN,IND, 2 ,10th Pass,32,Kalyan
NARENDRA WAMAN MORE,IND,0,Graduate,45,Kalyan
SAYYAD HASINA MOHAMMED NASEEM,NBNP,0,5th Pass,39,Kalyan
SHIRSE RAMSINGH UKHAJI,IND,0,Illiterate,35,Kalyan
SIDDIQUE ASHFAQUE ALI,IND,0,12th Pass,46,Kalyan
SURESH RAM PANDAGALE,IND,0,Literate,35,Kalyan
VADHVINDE MAHENDRA KERU,IND,0,5th Pass,54,Kalyan
VAISHALI SAMBHAJIRAO DAREKAR,MNS,0,Graduate,34,Kalyan
SADASHIVRAO MANDLIK DADOBA,IND,0,Graduate,74,Kolhapur
BAJRANG KRISHNA PATIL,IND,0,10th Pass,39,Kolhapur
CHHATRPATI SAMBHAJIRAJE SHAHU,NCP,0,Post Graduate,38,Kolhapur
CHOUGULE BHAI P.T.,IND,0,10th Pass,64,Kolhapur
DEVANE VIJAY SHAMRAO,SHS, 2 ,Graduate,50,Kolhapur
DR. NEELAMBARI RAMESH MANDAPE,IND,0,Doctorate,49,Kolhapur
KAMBLE MARUTI RAVELU,BBM,0,12th Pass,34,Kolhapur
KAMBLE SUHAS NIVRUTI,BSP,0,Others,51,Kolhapur
MAHAMMADGOUS GULAB NADAF,IND,0,5th Pass,57,Kolhapur
S.R. TATYA PATIL,IND,0,Graduate,70,Kolhapur
AAWALE JAYWANT GANGARAM,INC, 1 ,10th Pass,68,Latur
AAWCHARE VIJAYKUMAR BABRUWAN,IND,0,Post Graduate,26,Latur
ADV. BABASAHEB SADSHIVRAO GAIKWAD,BSP,0,Graduate Professional,49,Latur
ARAK ASHOK VIKRAM,KM,0,Graduate,34,Latur
BABURAO SATYAWAN POTHHARE,BBM, 1 ,10th Pass,42,Latur
BANSODE RAGHUNATH WAGHOJI,PRBP,0,12th Pass,41,Latur
GAIKWAD SUNIL BALIRAM,BJP,0,Post Graduate,39,Latur
GANNE TUKARAM RAMBHAU,Jan Surajya Shakti,0,Not Given,59,Latur
KAMBLE BANSILAL RAMCHANDRA,IND,0,Literate,51,Latur
MANE GAJANAN PANDURANG,IND,0,Literate,41,Latur
NILANGAEKAR AVINASH MADHUKARRAO,IND,0,Graduate,30,Latur
RAMKUMAR RAIWADIKAR,SWJP,0,Post Graduate,41,Latur
SAHEBRAO HARIBHAU WAGHMARE,KKJHS,0,Graduate,46,Latur
SANJAY KABIRDAS GAIKWAD,IND,0,Not Given,35,Latur
SHRIKANT RAMRAO JEDHE,RSPS,0,Post Graduate,61,Latur
SUSANE ATUL GANGARAM,Ambedkarist Republican Party,0,Graduate,36,Latur
T.M. KAMBLE,RPI(D),0,Post Graduate,52,Latur
V.K. ACHARYA,PRCP,0,Post Graduate,57,Latur
PAWAR SHARADCHANDRA GOVINDRAO,NCP,0,10th Pass,68,Madha
AYU GAIKWAD SATISH SUGRAV,PRCP,0,10th Pass,28,Madha
BANSODE BALVEER DAGADU,IND,0,12th Pass,40,Madha
BHANUDAS BHAGAWAN DEVAKATE,IND,0,Not Given,70,Madha
CHAVAN SUBHASH VITTHAL,BBM,0,Literate,34,Madha
DESHMUKH SUBHASH SURESHCHANDRA,BJP, 1 ,10th Pass,50,Madha
DNYANESHWAR VITTHAL AMALE,IND, 3 ,Others,26,Madha
DR. MAHADEO ABAJI POL,IND,0,Graduate Professional,56,Madha
DR.M. D. PATIL,IND,0,Post Graduate,50,Madha
RAMCHANDRA NARAYAN KACCHAVE,KKJHS,0,Graduate Professional,40,Madha
SASTE KAKASAHEB MAHADEO,KM,0,5th Pass,48,Madha
SOU. NAGMANI KISAN JAKKAN,IND,0,Literate,45,Madha
SURESH SHAMRAO GHADGE,IND,0,Literate,36,Madha
BABAR GAJANAN DHARMSHI,SHS, 7 ,Literate,66,Maval
ADV.SHIVSHANKAR DATTATRAY SHINDE,KM,0,Graduate Professional,31,Maval
ADVOCATE PRAMOD MAHADEV GORE,IND,0,Graduate,56,Maval
ADVOCATE TUKARAM WAMANRAO BANSODE,IND,0,Post Graduate,64,Maval
AYU. DEEPALI NIVRUTTI CHAVAN,PRCP,0,Post Graduate,35,Maval
BHAPKAR MARUTI SAHEBRAO,IND,0,12th Pass,38,Maval
BRO. MANUAL DESOZA,IND,0,12th Pass,45,Maval
DOLE BHIMRAJ NIVRUTTI,IND,0,Post Graduate,38,Maval
HARIBHAU DADAJI SHINDE,IND,0,10th Pass,70,Maval
ISHWAR DATTATRAY JADHAV,IND,0,Literate,46,Maval
JAGANNATH PANDURANG KHARGE,IND,0,Post Graduate,38,Maval
MAHENDRA PRABHAKAR TIWARI,IND,0,10th Pass,41,Maval
MISHRA UMAKANT RAMESHWAR,BSP,0,8th Pass,36,Maval
PANSARE AZAM FAKEERBHAI,NCP,0,12th Pass,49,Maval
PRADIP PANDURANG KOCHAREKAR,RSPS,0,Literate,49,Maval
SHAKEEL RAJBHAI SHAIKH,IND,0,Literate,38,Maval
TANTARPALE GOPAL YASHWANTRAO,IND,0,12th Pass,43,Maval
YASHWANT NARAYAN DESAI,IND,0,12th Pass,42,Maval
SANJAY BRIJKISHORLAL NIRUPAM,INC, 5 ,Graduate,44,Mumbai North
AD ARUN R. KEJRIWAL,IND,0,Post Graduate,36,Mumbai North
BHANDARI RAMESH SUKUR,IND,0,Literate,50,Mumbai North
DR. LEO REBELLO,BBM,0,Doctorate,58,Mumbai North
GOPAL RAGHUNATH JAMSANDEKAR,IND,0,8th Pass,63,Mumbai North
JAHIR HUSSEIN ABDUL GANI HAVALDAR,IND, 2 ,10th Pass,30,Mumbai North
JAMNA PRASAD PATEL,IND,0,5th Pass,49,Mumbai North
KAILAS KATHAJI CHAVAN,PRCP,0,Literate,36,Mumbai North
KALYAN BHIMA GALPHADE,IND,0,Literate,37,Mumbai North
LAKHMENDRA KHURANA,BSP, 1 ,Graduate,51,Mumbai North
MAHENDRA TUKARAM AHIRE,IND,0,12th Pass,41,Mumbai North
PARKAR SHIRISH LAXMAN,MNS, 5 ,Post Graduate,45,Mumbai North
RAJENDRA J. THACKER,PRPI,0,Post Graduate,51,Mumbai North
RAKESH D.KUMAR,IND,0,Graduate Professional,33,Mumbai North
RAM NAIK,BJP, 3 ,Graduate Professional,74,Mumbai North
RAMESH KUMAR RAMBHAUVAR SINGH,SBSP,0,10th Pass,40,Mumbai North
SANGEETA SHETTY LOKHANDE,PPIS,0,5th Pass,38,Mumbai North
SHYAM TIPANNA KURHADE,IND,0,Literate,43,Mumbai North
SUBHASH PARSHURAM KHANVILKAR,IND,0,10th Pass,44,Mumbai North
SUBODH GIRDHARI RANJAN,IND,0,12th Pass,35,Mumbai North
SURENDRA AMBALAL PATEL,IND,0,10th Pass,53,Mumbai North
USMAN THIM,SP,0,Literate,41,Mumbai North
VASHRAMBHAI MAHANBHAI PATEL,IND,0,5th Pass,54,Mumbai North
DUTT PRIYA SUNIL,INC,0,Graduate,43,Mumbai North Central
ARORA RAKESH VISHWANATH,IND, 5 ,10th Pass,48,Mumbai North Central
ASLAM HANIF KHOT,IND,0,8th Pass,43,Mumbai North Central
BHOSALE NITIN GANGARAM,RPIE,0,8th Pass,35,Mumbai North Central
CHELJI S. PATEL,IND,0,10th Pass,42,Mumbai North Central
COM. DEVCHAND EKNATH RANDIVE,IND,0,12th Pass,44,Mumbai North Central
EBRAHIM SHAIKH,BSP, 2 ,Literate,61,Mumbai North Central
JAYESH JASWANTRAI BHAYANI,THPI,0,Others,45,Mumbai North Central
MAHESH RAM JETHMALANI,BJP,0,Post Graduate,52,Mumbai North Central
MOHAMAD YAHIYA SIDDHIQUE,IND,0,8th Pass,27,Mumbai North Central
MOHD. SHAHID,IBSP,0,10th Pass,37,Mumbai North Central
QURESHI MOHAMAND RAFIQ,NBNP,0,8th Pass,28,Mumbai North Central
RAJKAMAL JAISINH YADAV,IND,0,10th Pass,25,Mumbai North Central
SHILPA ATUL SARPOTDAR,MNS,0,Graduate,41,Mumbai North Central
SUDHIR SHANKAR PARDESHI,IND,0,Literate,36,Mumbai North Central
SUHAS BHIKURAM TAMBE,IND,0,12th Pass,34,Mumbai North Central
SUREKHA PEVEKAR,RSPS,0,10th Pass,38,Mumbai North Central
TULSIDAS KRISHNADAS NAIR,IND,0,Literate,36,Mumbai North Central
WAGHMARE AATISH RAMCHANDRA,IND,0,10th Pass,35,Mumbai North Central
SANJAY DINA PATIL,NCP, 2 ,Graduate,40,Mumbai North East
ASHOK CHANDRAPAL SINGH,BSP,0,Graduate,45,Mumbai North East
DHARPAL BHAGWAN MESHRAM,IND,0,10th Pass,47,Mumbai North East
DIKSHA JITENDRA JAGTAP,IND,0,5th Pass,38,Mumbai North East
JAYESH C. MIRANI,IND, 7 ,Others,48,Mumbai North East
KIRIT SOMAIYA,BJP, 8 ,Doctorate,55,Mumbai North East
KOKARE SANJAY DHAKU,BBM,0,10th Pass,43,Mumbai North East
MANISHA MUKESH GADE,KKJHS,0,Post Graduate,34,Mumbai North East
NAMDEV TUKARAM SATHE,IND,0,10th Pass,34,Mumbai North East
NARAYAN ANAND ROKADE,IND,0,5th Pass,37,Mumbai North East
PANKAJBHAI SOMCHAND SHAH,IND,0,10th Pass,55,Mumbai North East
PRAKASH D. KAMBLE,IND,0,10th Pass,33,Mumbai North East
SHISHIR SHINDE,MNS, 7 ,10th Pass,55,Mumbai North East
SUNITA MOHAN TUPSOUNDARYA,IND,0,Graduate,38,Mumbai North East
TATVASAHEB REVDEKAR,IND, 1 ,12th Pass,47,Mumbai North East
VISHWANATH DATTU PATIL,RSPS,0,8th Pass,43,Mumbai North East
AD.KAMAT GURUDAS VASANT,INC,0,Graduate Professional,54,Mumbai North West
ABU ASIM AZMI,SP, 7 ,Graduate,53,Mumbai North West
ANITA RAMKRUSHAN RUPAWATE,IND,0,Literate,35,Mumbai North West
ATHAR SIDDIQUI,BSP,0,Graduate,51,Mumbai North West
BHATIA RIPUDAMAN SINGH,IND,0,Others,66,Mumbai North West
CHALKE SANTOSH PANDURANG,IND,0,10th Pass,35,Mumbai North West
DAYANAND NIVRUTI KAMBLE,IND,0,10th Pass,41,Mumbai North West
DHOTRE MARUTI YAMNAPPA,IND,0,Literate,47,Mumbai North West
DR. VIJAY BHAVE,IND,0,Others,48,Mumbai North West
GAJANAN KIRTIKAR,SHS,0,Graduate,65,Mumbai North West
JADHAV BHIKAJI GANGARAM,KKJHS,0,Literate,49,Mumbai North West
KAMBLE SATISH KISAN,IND,0,Post Graduate,45,Mumbai North West
MAHADEV LIMBAJI GALPHADE,IND,0,10th Pass,38,Mumbai North West
MOHAMMED RAFIQ ABDUL RAZAK SHAIKH,IND,0,Graduate,54,Mumbai North West
NINAD MANJARDEKAR,IND,0,Post Graduate,34,Mumbai North West
PAWAR SUBHASH PANDURANG,PRCP,0,5th Pass,37,Mumbai North West
PRAMOD SITARAM KASURDE,IND,0,8th Pass,37,Mumbai North West
RISHI DHARAMPAL AGGARWAL,JGP,0,Graduate,34,Mumbai North West
TAWDE DILIP NARAYAN,AIFB,0,8th Pass,50,Mumbai North West
THAKARE SHALINI JITENDRA,MNS,0,Post Graduate,40,Mumbai North West
VAIJANATH SANGRAM GAIKWAD,BBM,0,10th Pass,37,Mumbai North West
DEORA MILIND MURLI,INC,0,Graduate Professional,33,Mumbai South
AD. RAJESH YASHVANT BHOSALE,PPOI,0,Not Given,41,Mumbai South
ASHOK SHANKAR AMBULKAR,IND,0,Not Given,42,Mumbai South
AVDHUT RAMCHANDRA BHISE,JD(S),0,Post Graduate,46,Mumbai South
BALA NANDGAONKAR,MNS, 5 ,10th Pass,51,Mumbai South
CHIRAG KANTILAL JETHAVA,KKJHS,0,12th Pass,28,Mumbai South
DR. SHAIKH SHAHID AHMED,IND,0,Graduate Professional,48,Mumbai South
DR.MONA KARTIK SHAH,PRPI,0,Post Graduate,38,Mumbai South
FIROZ USMAN TINVALA,DESEP,0,Graduate,43,Mumbai South
KHIMJI CHIMAN MAKVANA,IND,0,5th Pass,62,Mumbai South
MEERA H. SANYAL,IND,0,Graduate Professional,47,Mumbai South
MOHAMMED AMIR SHAIKH (MONTU),RPI(D),0,8th Pass,35,Mumbai South
MUKESH NEMICHAND JAIN,IND,0,Post Graduate,38,Mumbai South
SAYYED ATHER ALI,SP,0,10th Pass,56,Mumbai South
SAYYED SALIM SAYYED RAHIM,IND,0,5th Pass,58,Mumbai South
SURYAKANT KESHAV SHINGE,IND,0,Graduate,41,Mumbai South
ZNYOSHO RASHTRAPATI,IND,0,10th Pass,62,Mumbai South
EKNATH M. GAIKWAD,INC,0,10th Pass,69,Mumbai South Central
AD. ANARYA PUNDALIK PAWAR,BBM, 3 ,Post Graduate,32,Mumbai South Central
DILIP RAMCHANDRA GANDHI,IND,0,Post Graduate,45,Mumbai South Central
DR. AKALPITA PARANJPE,BUDM,0,Doctorate,61,Mumbai South Central
DR. SAILEN GHOSH,IND,0,Doctorate,60,Mumbai South Central
GARUD MILIND MADHAV (M.G.),RPIE,0,5th Pass,44,Mumbai South Central
IQBAL MOHAMMAD SAYYAD,RJD,0,Graduate Professional,54,Mumbai South Central
KAMAL NARAYAN WAGDHARE,RP(K),0,5th Pass,41,Mumbai South Central
KARAM HUSSAIN KHAN,NLHP,0,5th Pass,36,Mumbai South Central
KISHOR BHAGWAN JAGTAP,RSPS,0,Graduate,41,Mumbai South Central
KISHORKUMAR VASANTRAO JADHAV,IND,0,Post Graduate,35,Mumbai South Central
LAYEEK AHMED ANSARI,IND,0,Not Given,38,Mumbai South Central
MANOJ G. SINGH,IND,0,Graduate,39,Mumbai South Central
MOHHAMMED USMAN SHAIKH,BMSM,0,10th Pass,36,Mumbai South Central
RAJENDRA GANPAT JADHAV,PRCP,0,8th Pass,34,Mumbai South Central
RAJU SAHEBRAO DALVI,IND,0,10th Pass,38,Mumbai South Central
ROHAN GAWRU TAMBE,IND,0,Graduate,42,Mumbai South Central
SHAHAJIRAO DHONDIBA THORAT,IND,0,8th Pass,46,Mumbai South Central
SHWETA VIVEK PARULKAR,MNS,0,Post Graduate,42,Mumbai South Central
SURESH ANANT GAMBHIR,SHS, 7 ,10th Pass,65,Mumbai South Central
TRIYOGINATH DUBE,IND,0,Post Graduate,42,Mumbai South Central
VIKAS KUMAR,IND,0,Post Graduate,36,Mumbai South Central
MUTTEMWAR VILASRAO BABURAOJI,INC,0,Graduate,60,Nagpur
ADV. GAJANAN SADASHIV KAWALE,RP(K),0,Graduate Professional,51,Nagpur
ADV. UPASHA BANSI TAYWADE,IND,0,Post Graduate,67,Nagpur
ADV. VASANTA UMRE,DPI,0,Post Graduate,50,Nagpur
ARUN SHAMRAO JOSHI,ABHM,0,Post Graduate,59,Nagpur
ASHISH ARUN NAGRARE,IND,0,Not Given,29,Nagpur
AZIZUR REHMAN SHEIKH,IND,0,Post Graduate,46,Nagpur
BARPATRE CHANDRABHAN SOMAJI,IND,0,Literate,49,Nagpur
BLASAHEB ALIAS PRAMOD RAMAJI SHAMBHARKAR,IND,0,Graduate,40,Nagpur
DILIP MANGAL MADAVI,GGP,0,12th Pass,44,Nagpur
DR. YASHWANT MANOHAR,BBM,0,Doctorate,66,Nagpur
ENGINEER MANIKRAO VAIDYA,BSP,0,Graduate Professional,55,Nagpur
JAGDISH RAGHUNATH AMBADE,IND,0,Graduate,44,Nagpur
KUMBHARE SULEKHA NARAYAN,BREM,0,Graduate Professional,49,Nagpur
MEHMOOD KHAN RAHEEM KHAN,DESEP,0,Graduate,35,Nagpur
MOHAMAD HABIB REEZAVI,IND,0,Not Given,55,Nagpur
PRATIBHA UDAY KHAPARDE,IND,0,10th Pass,35,Nagpur
PREMDAS RAMCHANDRA RAMTEKE,IND,0,Graduate,48,Nagpur
PROF. DNYANESH WAKUDKAR,IND, 3 ,Post Graduate,52,Nagpur
PUROHIT BANWARILAL BHAGWANDAS,BJP, 4 ,Graduate,69,Nagpur
RAHUL MADHUKAR DESHMUKH,IND,0,Graduate,34,Nagpur
RAJESH SUKHDEV GAIKWAD,KKJHS,0,Graduate,32,Nagpur
RAJESHKUMAR MOHANLAL PUGALIA,IND,0,Graduate,37,Nagpur
RAUT RAMESHCHANDRA,PRBP, 1 ,Post Graduate,56,Nagpur
SOMKUWAR VIJAY SITARAM,Ambedkarist Republican Party,0,Not Given,41,Nagpur
SUNIL GAYAPRASAD MISHRA,IND,0,Post Graduate,41,Nagpur
VIJAY DEVRAO DHAKATE,IND,0,8th Pass,26,Nagpur
KHATGAONK PATIL BHASKARRAO BAPURAO,INC, 4 ,Graduate,65,Nanded
(AIDS MAN) PRAKASH TATERAO LANDGE,IND,0,Graduate,40,Nanded
A. RAEES A. JABBAR,ANC,0,Literate,36,Nanded
ADV. C.S. BAHETI,JP,0,Post Graduate,56,Nanded
ADV. RAMRAO PANDURANG WAGHMARE,IND,0,Literate,54,Nanded
ALTAF AHMAD EAKBAL AHMAD,BBM,0,Graduate,43,Nanded
ANAND JADHAV HOTALKAR,IND,0,Post Graduate,42,Nanded
BHARANDE RAMCHANDRA GANGARAM,IND, 1 ,Post Graduate,31,Nanded
COM. ASHOK NAGORAO GHAYALE,IND,0,Post Graduate,40,Nanded
HANMANTE VIJAY CHANDRAO,IND,0,Literate,35,Nanded
JADHAV VISHNU MAROTI,RLD,0,Literate,35,Nanded
KHADE SANJAY WAMANRAO,PRBP,0,Not Given,29,Nanded
KOREWAR BALAJI NARSING,IND,0,Graduate,38,Nanded
MD. MAKBUL SALIM HAJI MD. KHAJA,BSP,0,Graduate Professional,60,Nanded
MORE RAJESH EKNATHRAO,KM,0,12th Pass,34,Nanded
NARAYAN SURYAVANSHI DOANGONKAR,IND, 1 ,Others,63,Nanded
NAVGHARE ANAND PANDURANG,IND,0,10th Pass,48,Nanded
PATHAN ZAFAR ALI KHAN MAHEMUD ALI KHAN,IND,0,12th Pass,63,Nanded
SAMBHAJI PAWAR,BJP, 1 ,Not Given,60,Nanded
SHINDE PREETI MADHUKAR,Jan Surajya Shakti,0,Post Graduate,27,Nanded
SHUDHIR YASHWANT SURVE,KKJHS, 3 ,Post Graduate,40,Nanded
TIWARI RAMA BHAGIRAT,RSP,0,Literate,40,Nanded
GAVIT MANIKRAO HODLYA,INC,0,5th Pass,75,Nandurbar
ABHIJIT AATYA VASAVE,IND,0,Not Given,30,Nandurbar
GAVIT SHARAD KRUSHNRAO,SP, 2 ,Graduate,46,Nandurbar
KOKANI MANJULABAI SAKHARAM,BBM,0,Not Given,59,Nandurbar
KOLI RAJU RAMDAS,IND,0,Graduate,34,Nandurbar
NATAWADKAR SUHAS JYANT,BJP,0,Graduate Professional,48,Nandurbar
PADVI BABITA KARMSINGH,BSP,0,Post Graduate,36,Nandurbar
SAMEER BHUJBAL,NCP,0,10th Pass,35,Nashik
AD. GULVE RAMNATH SANTUJI,IND,0,Not Given,42,Nashik
BHARAT HIRMAN PARDESHI,IND,0,Post Graduate,37,Nashik
DATTU GONYA GAIKWAD,IND,0,Literate,50,Nashik
GAIKWAD DATTA NAMDEO,SHS, 12 ,10th Pass,47,Nashik
GODSE HEMANT TUKARAM,MNS,0,Others,38,Nashik
JADHAV NAMDEO BHIKAJI,BBM,0,10th Pass,57,Nashik
KAILAS MADHUKAR CHAVAN,IJP,0,Graduate,28,Nashik
PRAVINCHANDRA DATTARAM DETHE,IND,0,Graduate,42,Nashik
RAJENDRA SAMPATRAO KADU,IND,0,Graduate,35,Nashik
RAYATE VIJAY SAKHARAM ( RAYATE SIR),HJP, 3 ,Post Graduate,52,Nashik
SHRIMAHANT SUDHIRDAS MAHARAJ,BSP, 1 ,Post Graduate,43,Nashik
PATIL PADAMSINHA BAJIRAO,NCP, 7 ,Graduate Professional,68,Osmanabad
ADV. BHAUSAHEB ANIL BELURE (BEMBLIKAR),IND,0,Graduate Professional,29,Osmanabad
ANGARSHA SALIM BABULAL,IND,0,Doctorate,62,Osmanabad
BABA FAIJODDIN SHAIKH,NELU,0,12th Pass,28,Osmanabad
BALAJI BAPURAO TUPSUNDARE,IND, 1 ,8th Pass,37,Osmanabad
BANSODE GUNDERAO SHIVRAM,RSPS,0,Graduate Professional,73,Osmanabad
BHOSLE REVAN VISHWANATH,JD(S), 1 ,Graduate,45,Osmanabad
CHANDANE PINTU PANDURANG,IND,0,Literate,35,Osmanabad
CHAVAN BABU VITHOBA,IND,0,Graduate,40,Osmanabad
DADASAHEB SHANKARRAO JETITHOR,IND,0,10th Pass,50,Osmanabad
DIVAKAR YASHWANT NAKADE,BSP,0,Graduate,35,Osmanabad
GAIKWAD RAVINDRA VISHWANATH,SHS, 7 ,Post Graduate,49,Osmanabad
GAIKWAD UMAJI PANDURANG,IND, 1 ,12th Pass,39,Osmanabad
JAGTAP BHAGWAN DADARAO,BBM,0,10th Pass,70,Osmanabad
MUJAWAR SHAHABUDDIN NABIRASUL,PRCP,0,Others,37,Osmanabad
MUNDHE PATRIL PADAMSINHA VIJAYSINHA,IND,0,Literate,29,Osmanabad
NITURE ARUN BHAURAO,IND,0,Literate,38,Osmanabad
PATEL HASHAM ISMAIL,IND,0,Graduate Professional,55,Osmanabad
PATIL MAHADEO DNYANDEO,IND,0,Doctorate,50,Osmanabad
PAWAR HARIDAS MANIKRAO,IND, 1 ,12th Pass,38,Osmanabad
RAJENDRA RANDITRAO HIPPERGEKAR,KKJHS,0,10th Pass,38,Osmanabad
SANDIPAN RAMA ZOMBADE,IND,0,Graduate,41,Osmanabad
TARKASE DHANANJAY MURLIDHAR,ABHM,0,Graduate,34,Osmanabad
TAWADE PRAKASH TANAJIRAO,KM,0,Graduate,28,Osmanabad
YEVATE-PATIL SHRIMANT,IND,0,Post Graduate,58,Osmanabad
JADHAV BALIRAM SUKUR,BVA,0,8th Pass,55,Palghar
ADV. CHINTAMAN NAVSHA VANGA,BJP,0,Graduate Professional,58,Palghar
CHANDRAKANT BALU PHUPANE,BBM,0,Literate,42,Palghar
DALAVI BHASKAR LADKU,BSP, 2 ,10th Pass,44,Palghar
DR. KASHIRAM MAHADU DHONDAGHA,IND,0,Graduate Professional,28,Palghar
KOM LAHANU SHIDVA,CPM,0,10th Pass,71,Palghar
PANDURANG JETHYA PARADHI,IND,0,Literate,49,Palghar
SHINGADA DAMODAR BARKU,INC,0,10th Pass,54,Palghar
ADV. DUDHGAONKAR GANESHRAO NAGORAO,SHS,0,Graduate Professional,64,Parbhani
AJIM AHMED KHAN AJIJ KHAN,DESEP,0,Graduate,32,Parbhani
ASAD BIN ABDULLAHA BIN,IND,0,Literate,43,Parbhani
ASHOKRAO BABARAO AMBHORE,ANC,0,12th Pass,46,Parbhani
BHAND GANGADHAR SAKHARAM,BBM,0,Literate,70,Parbhani
DR. DESHMUKH KISHANRAO JANARDHANRAO (EX-SERVICEMAN),IND, 2 ,Graduate,74,Parbhani
JAMEEL AHMED SK. AHMED,IND,0,10th Pass,44,Parbhani
KACHOLE MANAVENDRA SAWALARAM,STBP,0,Doctorate,55,Parbhani
KALE VYANKATRAO BHIMRAO,KM,0,Graduate,35,Parbhani
MULE BABAN DATTARAO,RSP,0,12th Pass,41,Parbhani
NAMDEV LIMBAJI KACHAVE,KKJHS,0,Literate,68,Parbhani
RAJSHRI BABASAHEB JAMAGE,BSP,0,Post Graduate,46,Parbhani
RATHOD RAMRAO DHANSING SIR,IND,0,Post Graduate,58,Parbhani
RUMALE TUKARAM DHONDIBA,PRBP,0,Graduate,51,Parbhani
SALVE SUDHAKAR UMAJI,IND,0,10th Pass,47,Parbhani
SAMAR GORAKHNATH PAWAR,IND,0,Graduate,41,Parbhani
SAYYAD EKRAMODDIN SAYYAD MUNIRODDIN,LVKP,0,10th Pass,58,Parbhani
SHINDE LAXMAN EKANATH,IND,0,10th Pass,36,Parbhani
WARPUDKAR SURESH AMBADASRAO,NCP,0,Graduate,60,Parbhani
KALMADI SURESH,INC, 1 ,Post Graduate,64,Pune
ADAGALE BHAUSAHEB RAMCHANDRA,IND,0,10th Pass,48,Pune
ADV.SUBHASH NARHAR GODSE,IND,0,Graduate,59,Pune
AJAY VASANT PAITHANKAR,IND,0,Graduate,49,Pune
ANIL SHIROLE,BJP,0,Not Given,59,Pune
ARUN BHATIA,PG,0,Post Graduate,66,Pune
ASHOK GANPAT PALKHE ALIAS SUTAR,IND,0,Literate,45,Pune
BAGADE SACHIN MARUTI,IND,0,Post Graduate,29,Pune
BAGBAN JAVED KASIM,Indian Union Muslim League,0,Graduate,26,Pune
BHAGWAT RAGHUNATH KAMBLE,IND,0,Literate,35,Pune
BHARAT MANOHAR GAVALI,IND,0,8th Pass,65,Pune
CHOUDHARI SUNIL GULABRAO,IND,0,Post Graduate,41,Pune
CHOURE VILAS CHINTAMAN,IND,0,Graduate,45,Pune
D S K ALIAS D.S.KULKARNI,BSP,0,12th Pass,58,Pune
DATTATRAYA GANESH TALGERI,IND,0,Post Graduate,61,Pune
GULAB TATYA WAGHMODE,BBM,0,Post Graduate,47,Pune
KAMTAM ISWAR SAMBHAYYA,IND,0,Literate,67,Pune
KHAN AMANULLA MOHMOD AL,IND, 1 ,12th Pass,55,Pune
KHAN NISSAR TAJ AHMAD,IND,0,Not Given,44,Pune
KULKARNI KAUSTUBH SHASHIKANT,IND,0,12th Pass,26,Pune
P. K. CHAVAN,IND,0,12th Pass,80,Pune
RAJENDRA BHAGAT ALIAS JITU BHAI,IND,0,Graduate,29,Pune
SANGHARSH ARUN APTE,PRCP,0,Graduate,28,Pune
SANTOSH ALIAS SOMNATH KALU PAWAR,IND,0,Others,38,Pune
SARDESAI KISHORKUMAR RAGHUNATH,IND, 2 ,Graduate,42,Pune
SAVITA HAJARE,PPOI,0,12th Pass,46,Pune
SHAIKH ALTAF KARIM,IND,0,8th Pass,48,Pune
SHINDE RAJENDRA BABURAO,IND,0,10th Pass,44,Pune
SHIROLE RANJEET SHRIKANT,MNS,0,Graduate,32,Pune
SHRIKANT MADHUSUDAN JAGTAP,IND,0,Literate,33,Pune
TAMBOLI SHABBIR SAJJANBHAI,IND,0,Literate,52,Pune
